Run Number,Mutation Number,Image,Steering Angle,True Steering Angle
0,0,/track1/normal/IMG/center_2019_08_10_21_44_21_687.jpg,-0.014897758141160011,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_00_208.jpg,-0.05105922743678093,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_04_670.jpg,-0.018228868022561073,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_15_494.jpg,0.040046025067567825,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_42_348.jpg,0.15445341169834137,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_47_576.jpg,-0.0985989198088646,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_21_501.jpg,0.003022735705599189,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_56_175.jpg,-0.06684104353189468,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_40_693.jpg,-0.042085107415914536,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_32_888.jpg,0.0029059702064841986,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_17_795.jpg,-0.031390052288770676,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_15_174.jpg,-0.11108165234327316,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_46_003.jpg,0.025755589827895164,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_20_587.jpg,0.03821699693799019,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_10_528.jpg,0.008208533748984337,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_06_564.jpg,-0.04711468145251274,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_28_136.jpg,-0.10492802411317825,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_55_281.jpg,0.0019206606084480882,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_06_654.jpg,-0.018601054325699806,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_53_348.jpg,-0.023541102185845375,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_20_434.jpg,-0.01156126894056797,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_41_748.jpg,-0.04176008328795433,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_21_824.jpg,0.005701338406652212,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_50_229.jpg,-0.071940116584301,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_28_593.jpg,-0.06396190077066422,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_50_135.jpg,-0.04800355061888695,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_08_447.jpg,-0.3205614984035492,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_45_667.jpg,-0.066291444003582,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_59_642.jpg,0.00028485586517490447,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_38_105.jpg,-0.03653138503432274,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_51_841.jpg,-0.046529632061719894,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_59_642.jpg,0.002999728312715888,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_46_414.jpg,0.0068491301499307156,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_41_832.jpg,-0.07022460550069809,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_01_547.jpg,-0.19573929905891418,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_34_672.jpg,0.0073619685135781765,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_45_810.jpg,-0.03144614025950432,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_38_57_331.jpg,-0.028334448114037514,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_36_399.jpg,-0.02930615283548832,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_07_655.jpg,-0.19364973902702332,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_41_740.jpg,-0.2015344500541687,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_52_088.jpg,-0.015476206317543983,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_31_955.jpg,-0.02310679294168949,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_46_365.jpg,-0.057316239923238754,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_08_070.jpg,-0.33841052651405334,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_23_777.jpg,-0.028111198917031288,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_20_106.jpg,-0.013858044520020485,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_10_322.jpg,0.18278759717941284,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_04_386.jpg,0.025666287168860435,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_38_720.jpg,0.01675734482705593,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_53_069.jpg,-0.0337786041200161,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_46_03_717.jpg,0.037048909813165665,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_58_573.jpg,-0.045896630734205246,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_35_042.jpg,-0.024796435609459877,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_22_501.jpg,-0.05954922363162041,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_25_414.jpg,0.003014107933267951,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_50_201.jpg,-0.010122666135430336,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_32_953.jpg,-0.33888012170791626,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_38_42_119.jpg,-0.2096475213766098,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_05_351.jpg,-0.024707728996872902,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_27_363.jpg,-0.0933588519692421,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_22_665.jpg,-0.03455285355448723,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_26_920.jpg,-0.07754742354154587,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_12_958.jpg,-0.03140723332762718,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_03_276.jpg,0.00875762663781643,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_05_609.jpg,0.0001447849499527365,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_28_825.jpg,-0.09173785895109177,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_04_039.jpg,-0.052941273897886276,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_51_242.jpg,-0.02651275135576725,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_43_181.jpg,-0.021801510825753212,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_15_511.jpg,-0.04582194611430168,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_38_535.jpg,-0.05649436637759209,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_36_059.jpg,-0.0870729461312294,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_08_907.jpg,-0.1810217797756195,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_20_316.jpg,0.04901551082730293,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_46_099.jpg,-0.07998388260602951,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_35_608.jpg,-0.012456858530640602,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_07_191.jpg,-0.09120690077543259,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_53_794.jpg,-0.02783689834177494,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_01_984.jpg,-0.008205840364098549,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_38_231.jpg,-0.03642190620303154,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_32_857.jpg,-0.030693942680954933,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_38_45_360.jpg,-0.10447856038808823,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_22_811.jpg,0.03626542165875435,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_47_606.jpg,0.026213621720671654,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_54_321.jpg,-0.11399414390325546,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_33_555.jpg,-0.014973441138863564,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_55_978.jpg,-0.02809118665754795,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_59_399.jpg,-0.016410792246460915,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_57_916.jpg,0.0002450995671097189,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_12_071.jpg,-0.04558330401778221,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_53_599.jpg,-0.027094924822449684,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_32_839.jpg,-0.06013275310397148,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_32_755.jpg,-0.05878926441073418,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_51_546.jpg,-0.040495168417692184,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_44_754.jpg,-0.061068203300237656,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_00_585.jpg,-0.05491822585463524,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_15_270.jpg,-0.027168774977326393,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_48_811.jpg,0.054786715656518936,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_34_035.jpg,-0.07289879769086838,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_13_466.jpg,-0.005601862911134958,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_19_941.jpg,-0.13513603806495667,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_00_646.jpg,-0.03138658031821251,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_38_45_864.jpg,-0.07771974056959152,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_22_001.jpg,-0.06335180252790451,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_38_52_325.jpg,-0.12956850230693817,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_46_305.jpg,0.015635943040251732,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_54_021.jpg,-0.005700270179659128,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_13_861.jpg,-0.06632276624441147,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_17_394.jpg,-0.011590206995606422,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_50_588.jpg,-0.020169714465737343,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_40_840.jpg,-0.04377458617091179,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_07_241.jpg,-0.09259430319070816,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_51_087.jpg,-0.011353770270943642,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_49_037.jpg,-0.1139347031712532,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_01_564.jpg,0.05580443516373634,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_55_587.jpg,0.022408341988921165,-0.2396765
