Run Number,Mutation Number,Image,Steering Angle,True Steering Angle
0,0,/track1/normal/IMG/center_2019_08_10_21_44_35_668.jpg,-0.07705693691968918,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_55_815.jpg,0.052877314388751984,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_52_744.jpg,0.019775578752160072,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_14_260.jpg,-0.05167060345411301,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_38_42_972.jpg,-0.17657490074634552,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_56_910.jpg,0.06566808372735977,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_57_574.jpg,-0.011610588058829308,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_05_496.jpg,-0.06290733069181442,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_38_584.jpg,-0.06212954968214035,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_59_186.jpg,-0.040758512914180756,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_00_439.jpg,-0.004383853171020746,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_49_223.jpg,-0.05223085731267929,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_00_376.jpg,0.26089945435523987,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_47_182.jpg,-0.3734186291694641,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_08_324.jpg,-0.036755435168743134,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_48_303.jpg,-0.05195673555135727,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_30_965.jpg,-0.08904176205396652,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_17_957.jpg,-0.023411056026816368,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_53_649.jpg,0.19506238400936127,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_46_05_086.jpg,-0.09416105598211288,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_13_562.jpg,-0.07594075053930283,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_22_988.jpg,-0.046240441501140594,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_03_606.jpg,-0.027346273884177208,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_57_443.jpg,-0.04494082182645798,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_09_685.jpg,-0.01847945712506771,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_28_815.jpg,-0.0050691575743258,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_46_659.jpg,-0.11106609553098679,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_22_015.jpg,-0.02169676683843136,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_39_375.jpg,-0.04360508173704147,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_16_891.jpg,-0.13160152733325958,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_45_170.jpg,-0.11663451045751572,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_23_658.jpg,0.015546897426247597,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_57_354.jpg,-0.016384771093726158,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_01_969.jpg,-0.1678256243467331,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_39_270.jpg,-0.06975554674863815,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_45_925.jpg,-0.13067220151424408,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_18_647.jpg,-0.04555150121450424,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_53_158.jpg,0.04818142205476761,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_53_279.jpg,0.14342643320560455,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_12_163.jpg,-0.001708021853119135,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_46_01_562.jpg,-0.26346355676651,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_53_652.jpg,0.025251338258385658,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_12_839.jpg,-0.02333073876798153,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_48_885.jpg,0.06605333834886551,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_16_093.jpg,-0.02697034738957882,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_19_130.jpg,-0.05510925501585007,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_59_263.jpg,-0.03789033740758896,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_38_972.jpg,-0.009815206751227379,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_46_03_225.jpg,-0.07043733447790146,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_29_495.jpg,-0.10407959669828415,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_04_934.jpg,0.00643933704122901,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_32_495.jpg,-0.23828066885471344,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_03_222.jpg,0.02362070418894291,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_53_341.jpg,-0.005249580834060907,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_55_336.jpg,-0.07475613802671432,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_25_036.jpg,0.45175856351852417,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_36_571.jpg,-0.028837820515036583,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_38_56_427.jpg,-0.009236475452780724,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_15_595.jpg,-0.07506056874990463,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_03_129.jpg,-0.037229977548122406,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_46_735.jpg,-0.027174195274710655,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_20_831.jpg,-0.0640549585223198,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_46_403.jpg,-0.08986588567495346,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_25_327.jpg,0.018946567550301552,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_39_456.jpg,-0.04390447586774826,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_44_920.jpg,-0.029568543657660484,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_48_081.jpg,-0.010359605774283409,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_38_419.jpg,-0.08308958262205124,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_52_445.jpg,-0.03889509290456772,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_40_476.jpg,-0.032100699841976166,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_30_496.jpg,0.025289097800850868,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_31_744.jpg,-0.06045668572187424,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_34_242.jpg,-0.025164594873785973,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_17_967.jpg,-0.012713512405753136,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_18_348.jpg,-0.008143028244376183,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_54_792.jpg,0.2576332986354828,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_55_240.jpg,-0.09540291875600815,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_35_817.jpg,-0.00443138787522912,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_54_970.jpg,0.028173575177788734,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_57_852.jpg,0.002447673585265875,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_29_658.jpg,-0.07667800039052963,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_50_985.jpg,-0.18540968000888824,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_33_540.jpg,0.03378225117921829,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_42_321.jpg,-0.01774962805211544,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_34_681.jpg,-0.014495005831122398,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_14_142.jpg,-0.015096208080649376,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_43_129.jpg,0.23265816271305084,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_29_926.jpg,0.06151706725358963,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_31_396.jpg,-0.008163025602698326,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_51_922.jpg,-0.046251945197582245,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_47_054.jpg,0.07618881016969681,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_52_164.jpg,-0.017079463228583336,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_10_759.jpg,-0.029836317524313927,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_11_374.jpg,-0.02818005345761776,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_33_611.jpg,-0.015247901901602745,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_25_798.jpg,0.12505997717380524,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_18_711.jpg,0.24898448586463928,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_59_800.jpg,0.004310497548431158,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_29_227.jpg,-0.06992822140455246,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_21_687.jpg,0.011648127809166908,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_00_208.jpg,-0.04288383573293686,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_04_670.jpg,-0.033099763095378876,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_15_494.jpg,0.0016003935597836971,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_42_348.jpg,0.12595054507255554,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_47_576.jpg,-0.07324095815420151,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_21_501.jpg,-0.0035168142057955265,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_56_175.jpg,-0.05587749928236008,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_40_693.jpg,-0.017326077446341515,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_32_888.jpg,-0.032453082501888275,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_17_795.jpg,-0.05323707312345505,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_15_174.jpg,-0.09780269116163254,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_46_003.jpg,-0.04218467324972153,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_20_587.jpg,0.04667855054140091,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_10_528.jpg,0.016882607713341713,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_06_564.jpg,-0.03580119460821152,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_28_136.jpg,-0.0811290368437767,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_55_281.jpg,0.02383808232843876,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_06_654.jpg,0.010769972577691078,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_53_348.jpg,-0.006463280413299799,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_20_434.jpg,-0.03015049360692501,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_41_748.jpg,0.0074164061807096004,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_21_824.jpg,-0.004574915859848261,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_50_229.jpg,-0.07342230528593063,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_28_593.jpg,-0.004457226488739252,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_50_135.jpg,-0.065704844892025,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_08_447.jpg,-0.21466684341430664,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_45_667.jpg,-0.028665652498602867,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_59_642.jpg,-0.009217550978064537,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_38_105.jpg,-0.038430504500865936,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_51_841.jpg,-0.0497143492102623,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_59_642.jpg,0.03853864222764969,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_46_414.jpg,-0.03687041252851486,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_41_832.jpg,-0.04301082342863083,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_01_547.jpg,-0.2337825745344162,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_34_672.jpg,-0.00545140216127038,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_45_810.jpg,-0.021530767902731895,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_38_57_331.jpg,-0.06416162103414536,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_36_399.jpg,0.0037528364919126034,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_07_655.jpg,-0.20210964977741241,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_41_740.jpg,-0.2087334841489792,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_52_088.jpg,-0.028161456808447838,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_31_955.jpg,-0.01967584155499935,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_46_365.jpg,-0.09741615504026413,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_08_070.jpg,-0.19449107348918915,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_23_777.jpg,-0.061061255633831024,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_20_106.jpg,-0.028942247852683067,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_10_322.jpg,0.1380460113286972,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_04_386.jpg,0.02221802808344364,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_38_720.jpg,-0.05126028507947922,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_53_069.jpg,-0.005324325058609247,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_46_03_717.jpg,-0.01697971485555172,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_58_573.jpg,-0.13827462494373322,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_35_042.jpg,-0.03626187890768051,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_22_501.jpg,-0.053619466722011566,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_25_414.jpg,-0.02676253579556942,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_50_201.jpg,-0.029966196045279503,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_32_953.jpg,-0.32897937297821045,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_38_42_119.jpg,-0.18440280854701996,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_05_351.jpg,-0.05862336605787277,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_27_363.jpg,-0.08992975205183029,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_22_665.jpg,-0.07461895793676376,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_26_920.jpg,-0.032005153596401215,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_12_958.jpg,-0.06568055599927902,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_03_276.jpg,-0.0024425298906862736,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_05_609.jpg,0.006851085927337408,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_28_825.jpg,-0.06235715001821518,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_04_039.jpg,-0.060950927436351776,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_51_242.jpg,-0.002722522709518671,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_43_181.jpg,-0.03511723130941391,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_15_511.jpg,-0.09329830855131149,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_38_535.jpg,-0.08267881721258163,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_36_059.jpg,-0.12951739132404327,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_08_907.jpg,-0.2044663429260254,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_20_316.jpg,-0.009562155231833458,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_46_099.jpg,-0.08195310086011887,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_35_608.jpg,-0.012233426794409752,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_07_191.jpg,-0.13911373913288116,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_53_794.jpg,-0.017791559919714928,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_01_984.jpg,-0.053628407418727875,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_38_231.jpg,-0.023690005764365196,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_32_857.jpg,-0.0240988340228796,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_38_45_360.jpg,-0.20901809632778168,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_22_811.jpg,0.0551534965634346,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_47_606.jpg,0.06112522631883621,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_54_321.jpg,-0.15958909690380096,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_33_555.jpg,-0.031841836869716644,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_55_978.jpg,-0.04267644137144089,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_59_399.jpg,-0.027465900406241417,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_57_916.jpg,0.007476815488189459,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_12_071.jpg,0.016766736283898354,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_53_599.jpg,-0.04709314554929733,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_32_839.jpg,-0.06818836182355881,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_32_755.jpg,-0.05304049700498581,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_51_546.jpg,-0.027438035234808922,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_44_754.jpg,-0.04722931236028671,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_00_585.jpg,-0.03234346956014633,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_15_270.jpg,-0.028070470318198204,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_48_811.jpg,0.04649520665407181,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_34_035.jpg,-0.01898532174527645,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_13_466.jpg,-0.01729588769376278,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_19_941.jpg,-0.15962056815624237,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_00_646.jpg,-0.0017037303186953068,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_38_45_864.jpg,-0.18339668214321136,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_42_22_001.jpg,-0.03411775082349777,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_38_52_325.jpg,-0.1607612818479538,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_46_305.jpg,-0.030187001451849937,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_54_021.jpg,-0.09932979196310043,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_13_861.jpg,-0.05480947345495224,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_39_17_394.jpg,-0.0237212385982275,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_44_50_588.jpg,-0.04647531360387802,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_45_40_840.jpg,-0.03227909654378891,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_07_241.jpg,-0.06351654976606369,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_51_087.jpg,-0.021203240379691124,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_40_49_037.jpg,-0.07369773834943771,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_41_01_564.jpg,0.015564331784844398,-0.2396765
0,0,/track1/normal/IMG/center_2019_08_10_21_43_55_587.jpg,0.04093451052904129,-0.2396765
